ID,Plataforma,fecha,Usuario_ID_Anonimizado,texto_original,texto_modelo,texto_agresivo,clase,label,subclase,Grupos_Afectados,Presencia_Sarcasmo,Presencia_Ironia,Contexto_Politico,n_chars,n_palabras,n_emojis,n_menciones,n_hashtags,n_jerga
126,X,2026-07-13,USER_126,#LiteraturaSV | Nuevo libro de cuentos del narrador salvadoreño @AmndreRenteria Próximamente @indoleditores,#LiteraturaSV | Nuevo libro de cuentos del narrador salvadoreño @usuario Próximamente @usuario,literaturasv nuevo libro de cuentos del narrador salvadoreno usuario proximamente usuario,No Tóxico,0,,,NO,NO,NO,107,12,0,2,1,0
2197,Facebook,2026-06-19,USER_2197,España Argentina ese partido estará ya que los argentinos se burlaron de España que no tenía nada decían,España Argentina ese partido estará ya que los argentinos se burlaron de España que no tenía nada decían,espana argentina ese partido estara ya que los argentinos se burlaron de espana que no tenia nada decian,No Tóxico,0,,Personas argentinas,SI,SI,NO,104,18,0,0,0,0
2530,Facebook,2026-07-22,USER_2530,estos temblores son por este vergo de culeral q se a desatado va mi sniper ?,estos temblores son por este vergo de culeral q se a desatado va mi sniper ?,estos temblores son por este vergo de culeral q se a desatado va mi sniper,Lenguaje Ofensivo,1,Tono Agresivo,Personas LGBT,NO,NO,NO,76,16,0,0,0,0
2561,Facebook,2026-07-21,USER_2561,Bravo estos c rotes xq te trabaja más el cerebro q ellos ?? hasta haciendo pendejadas piensas más q la mayoría de guanak0s chupa verga de Bukele,Bravo estos c rotes xq te trabaja más el cerebro q ellos ?? hasta haciendo pendejadas piensas más q la mayoría de guanak0s chupa verga de Bukele,bravo estos c rotes xq te trabaja mas el cerebro q ellos hasta haciendo pendejadas piensas mas q la mayoria de guanak s chupa verga de bukele,Lenguaje Ofensivo,1,Tono Agresivo,Salvadoreños,NO,SI,NO,144,27,0,0,0,1
2999,X,2026-07-06,USER_2999,"Según los relatos de este último mes, Argentina es el país de Schrödinger: somos al mismo tiempo nazis arios racistas e indios negros de mierda, un país del quinto mundo y uno con la influencia para arreglar el mundial, una colonia y un país imperialista.","Según los relatos de este último mes, Argentina es el país de Schrödinger: somos al mismo tiempo nazis arios racistas e indios negros de mierda, un país del quinto mundo y uno con la influencia para arreglar el mundial, una colonia y un país imperialista.",segun los relatos de este ultimo mes argentina es el pais de schrodinger somos al mismo tiempo nazis arios racistas e indios negros de mierda un pais del quinto mundo y uno con la influencia para arreglar el mundial una colonia y un pais imperialista,No Tóxico,0,,Personas negras o racializadas,NO,NO,NO,255,45,0,0,0,4
2415,Facebook,2026-07-22,USER_2415,Mínimo más de una bicha ayer salio embarazada (por endeja),Mínimo más de una bicha ayer salio embarazada (por endeja),minimo mas de una bicha ayer salio embarazada por endeja,Discurso de Odio,2,Misoginia,Mujeres de clase baja,NO,NO,NO,58,10,0,0,0,0
1162,Facebook,2026-06-26,USER_1162,Peleando por un pico 🤣,Peleando por un pico :cara_revolviéndose_de_la_risa:,peleando por un pico,No Tóxico,0,,TikTokers,NO,NO,NO,22,5,1,0,0,0
585,Facebook,2026-07-14,USER_585,Hola buen día felicidades por su hermosura,Hola buen día felicidades por su hermosura,hola buen dia felicidades por su hermosura,No Tóxico,0,,,NO,NO,NO,42,7,0,0,0,0
2438,Facebook,2026-07-21,USER_2438,Jajajajajajajajaja pinche marranota jajajajaja,Jajajajajajajajaja pinche marranota jajajajaja,jajajajajajajajaja pinche marranota jajajajaja,Discurso de Odio,2,Gordofobia,Personas con sobrepeso,NO,NO,NO,46,4,0,0,0,1
2970,X,2026-06-16,USER_2970,Malditos negros de mierda son unos animales por eso ni antes ni ahora los quieren,Malditos negros de mierda son unos animales por eso ni antes ni ahora los quieren,malditos negros de mierda son unos animales por eso ni antes ni ahora los quieren,Discurso de Odio,2,Racismo,Personas negras o racializadas,NO,NO,NO,81,15,0,0,0,2
2515,Facebook,2026-07-21,USER_2515,como dijo frezer se reproducen como parasitos eso si,como dijo frezer se reproducen como parasitos eso si,como dijo frezer se reproducen como parasitos eso si,Discurso de Odio,2,Clasismo,Personas en situación de pobreza,NO,NO,NO,52,9,0,0,0,1
2998,X,2026-05-30,USER_2998,Que negros de mierda,Que negros de mierda,que negros de mierda,Discurso de Odio,2,Racismo,Personas negras o racializadas,NO,NO,NO,20,4,0,0,0,2
519,Facebook,2026-07-14,USER_519,Ni asi chele...,Ni asi chele...,ni asi chele,No Tóxico,0,,,NO,NO,NO,15,3,0,0,0,0
1324,Facebook,2026-06-25,USER_1324,Por pendejo a ese maje y al otro pendejo que andan asiendo el ridículo no los deberían dejar entrar en ningún lado por pendejos y mal hablados,Por pendejo a ese maje y al otro pendejo que andan asiendo el ridículo no los deberían dejar entrar en ningún lado por pendejos y mal hablados,por pendejo a ese maje y al otro pendejo que andan asiendo el ridiculo no los deberian dejar entrar en ningun lado por pendejos y mal hablados,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,SÍ,NO,NO,142,27,0,0,0,4
2977,X,2026-06-12,USER_2977,dios que negros de mierda que somos por favor. mencanta,dios que negros de mierda que somos por favor. mencanta,dios que negros de mierda que somos por favor mencanta,No Tóxico,0,,Personas negras o racializadas,NO,NO,NO,55,10,0,0,0,2
549,Facebook,2026-07-14,USER_549,"Un pais maravilloso, me quedé con las ganas de volver.","Un pais maravilloso, me quedé con las ganas de volver.",un pais maravilloso me quede con las ganas de volver,No Tóxico,0,,,NO,NO,NO,54,10,0,0,0,1
1128,Facebook,2026-06-25,USER_1128,un millon d pnds mejor dicho!,un millon d pnds mejor dicho!,un millon d pnds mejor dicho,Lenguaje Ofensivo,1,Insulto Directo,,NO,NO,NO,29,6,0,0,0,0
625,Facebook,2026-07-14,USER_625,"Dr. Rafael Aguirre, estamos con usted y le admiramos por su VALENTIA Y RESILIENCIA en este proceso. Muchos no comprenden su pisicion como lider de un sindicato tan importante del ISSS y esperamos en Dios que las autoridades del isss y minusterik de trabajo, resperen su Rol de presidente y no afecte su desempeño profesiinal y laboral","Dr. Rafael Aguirre, estamos con usted y le admiramos por su VALENTIA Y RESILIENCIA en este proceso. Muchos no comprenden su pisicion como lider de un sindicato tan importante del ISSS y esperamos en Dios que las autoridades del isss y minusterik de trabajo, resperen su Rol de presidente y no afecte su desempeño profesiinal y laboral",dr rafael aguirre estamos con usted y le admiramos por su valentia y resiliencia en este proceso muchos no comprenden su pisicion como lider de un sindicato tan importante del isss y esperamos en dios que las autoridades del isss y minusterik de trabajo resperen su rol de presidente y no afecte su desempeno profesiinal y laboral,No Tóxico,0,,,NO,NO,SÍ,334,57,0,0,0,1
214,X,2026-07-14,USER_214,"@tokkamak y yo les hacemos atenta invitación a esta exposición, cuya curaduría es obra nuestra. #MujerssSV #CulturaSV @EfemeridesSV @UESoficial","@usuario y yo les hacemos atenta invitación a esta exposición, cuya curaduría es obra nuestra. #MujerssSV #CulturaSV @usuario @usuario",usuario y yo les hacemos atenta invitacion a esta exposicion cuya curaduria es obra nuestra mujersssv culturasv usuario usuario,No Tóxico,0,,,NO,NO,NO,143,19,0,3,2,0
2897,X,2026-06-09,USER_2897,"si wey, putos inmigrantes de mierda que suben por México para llegar a disparos unidos y se terminan quedando en México y nosotros los tenemos que soportar y darles de tragar, no tenemos porque mantenerlos y darles techo a todos esos culeros","si wey, putos inmigrantes de mierda que suben por México para llegar a disparos unidos y se terminan quedando en México y nosotros los tenemos que soportar y darles de tragar, no tenemos porque mantenerlos y darles techo a todos esos culeros",si wey putos inmigrantes de mierda que suben por mexico para llegar a disparos unidos y se terminan quedando en mexico y nosotros los tenemos que soportar y darles de tragar no tenemos porque mantenerlos y darles techo a todos esos culeros,Discurso de Odio,2,Xenofobia,Personas inmigrantes,NO,NO,NO,241,42,0,0,0,4
2555,Facebook,2026-07-21,USER_2555,"Se nota en su piel, en que es políglota y su cabello la raza aria.... (Parece vietnamita mixtado con indones)","Se nota en su piel, en que es políglota y su cabello la raza aria.... (Parece vietnamita mixtado con indones)",se nota en su piel en que es poliglota y su cabello la raza aria parece vietnamita mixtado con indones,Discurso de Odio,2,Racismo,Personas morenas,SI,NO,NO,109,20,0,0,0,1
1398,Facebook,2026-06-25,USER_1398,"Culerazos, solo pipianadas ponen ustedes páginas ridículas,","Culerazos, solo pipianadas ponen ustedes páginas ridículas,",culerazos solo pipianadas ponen ustedes paginas ridiculas,Lenguaje Ofensivo,1,Insulto Directo,,NO,NO,NO,59,7,0,0,0,0
32,X,2026-07-13,USER_032,"#SelectaSV es triste; pero es ""otro día en la oficina""...","#SelectaSV es triste; pero es ""otro día en la oficina""...",selectasv es triste pero es otro dia en la oficina,No Tóxico,0,,,NO,SÍ,NO,57,10,0,0,1,0
1911,X,2026-07-08,USER_1911,"Si hoy valimos verga, pero ustedes llevan toda la historia VALIENDO VERGA, llevamos toda la historia METIENDOLES la verga, tu pais lleva toda la historia TRAGANDOSELA y llevamos toda la historia DANDOLES VERGA PA LLEVAR https://goal.com/es-mx/noticias/mexico-el-salvador-resultados-antecedentes-estadisticas-historial/1pvf9ivk8g101163enemxv675a aqui te dejo todas las vergizas🤣🤫","Si hoy valimos verga, pero ustedes llevan toda la historia VALIENDO VERGA, llevamos toda la historia METIENDOLES la verga, tu pais lleva toda la historia TRAGANDOSELA y llevamos toda la historia DANDOLES VERGA PA LLEVAR http://url aqui te dejo todas las vergizas :cara_revolviéndose_de_la_risa: :cara_pidiendo_silencio:",si hoy valimos verga pero ustedes llevan toda la historia valiendo verga llevamos toda la historia metiendoles la verga tu pais lleva toda la historia tragandosela y llevamos toda la historia dandoles verga pa llevar http url aqui te dejo todas las vergizas,Lenguaje Ofensivo,1,Palabras Obscenas,,SÍ,NO,NO,378,42,2,0,0,2
8,X,2026-07-13,USER_008,"#SurfCity | Las jóvenes promesas del surf están dejando todo en las olas de Punta Roca, una playa que conocen muy bien y que ofrece las condiciones perfectas para la práctica de este deporte. #SecretaríaDePrensa","#SurfCity | Las jóvenes promesas del surf están dejando todo en las olas de Punta Roca, una playa que conocen muy bien y que ofrece las condiciones perfectas para la práctica de este deporte. #SecretaríaDePrensa",surfcity las jovenes promesas del surf estan dejando todo en las olas de punta roca una playa que conocen muy bien y que ofrece las condiciones perfectas para la practica de este deporte secretariadeprensa,No Tóxico,0,,,NO,NO,SÍ,211,35,0,0,2,0
1065,Facebook,2026-06-14,USER_1065,Que me chupen el derecho 🤣🤣🤣,Que me chupen el derecho :cara_revolviéndose_de_la_risa: :cara_revolviéndose_de_la_risa: :cara_revolviéndose_de_la_risa:,que me chupen el derecho,Lenguaje Ofensivo,1,Palabras Obscenas,,SÍ,NO,NO,28,6,3,0,0,0
1488,Facebook,2026-07-26,USER_1488,HABER CON QUE PENDEJA PENDEJADA VAN A SALIR. PRIMERO FUE ALIAS CUMA Y HOY PODRÍA SER ALIAS CANTIMPLORA. Veremos!!!! Mañana.!!!,HABER CON QUE PENDEJA PENDEJADA VAN A SALIR. PRIMERO FUE ALIAS CUMA Y HOY PODRÍA SER ALIAS CANTIMPLORA. Veremos!!!! Mañana.!!!,haber con que pendeja pendejada van a salir primero fue alias cuma y hoy podria ser alias cantimplora veremos manana,Lenguaje Ofensivo,1,Insulto Directo,,SÍ,SÍ,SÍ,126,20,0,0,0,2
2291,Facebook,2026-07-21,USER_2291,no que fueramos judios para ser basura,no que fueramos judios para ser basura,no que fueramos judios para ser basura,Discurso de Odio,2,Antisemitismo,Judíos,NO,NO,NO,38,7,0,0,0,1
1921,X,2026-06-14,USER_1921,Y mas imbecil el confundir honduras con el salvador,Y mas imbecil el confundir honduras con el salvador,y mas imbecil el confundir honduras con el salvador,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,SÍ,SÍ,SÍ,51,9,0,0,0,2
1811,X,2026-06-07,USER_1811,Su opinión nos vale verga gorgojo,Su opinión nos vale verga gorgojo,su opinion nos vale verga gorgojo,Lenguaje Ofensivo,1,Insulto Directo,Opositores Políticos,NO,NO,SÍ,33,6,0,0,0,1
133,X,2026-07-13,USER_133,Un llamado a @AgriculturaSV es importante seguir con la entrega del fungicida para prevenir enfermedades como la roya o antracosis en el arbol del café. Se hace el llamado para tomar las medidas necesarias para evitar una pérdida de la producción de café. #Roya #CafeSV,Un llamado a @usuario es importante seguir con la entrega del fungicida para prevenir enfermedades como la roya o antracosis en el arbol del café. Se hace el llamado para tomar las medidas necesarias para evitar una pérdida de la producción de café. #Roya #CafeSV,un llamado a usuario es importante seguir con la entrega del fungicida para prevenir enfermedades como la roya o antracosis en el arbol del cafe se hace el llamado para tomar las medidas necesarias para evitar una perdida de la produccion de cafe roya cafesv,No Tóxico,0,,,NO,NO,NO,269,45,0,1,2,1
973,Facebook,2026-07-24,USER_973,Al fin los dos se murieron pero aya seban matar otra ves,Al fin los dos se murieron pero aya seban matar otra ves,al fin los dos se murieron pero aya seban matar otra ves,Amenazas/Violencia,3,Celebración de Violencia,Individuo,NO,NO,NO,56,12,0,0,0,1
2240,Facebook,2026-06-06,USER_2240,Si sequeda solo Infantino sequeda sola Messi y argentina,Si sequeda solo Infantino sequeda sola Messi y argentina,si sequeda solo infantino sequeda sola messi y argentina,No Tóxico,0,,Personas argentinas,SI,SI,NO,56,9,0,0,0,0
453,X,2026-07-14,USER_453,Para cuando la pena de muerte???? Porque a la verdadera sociedad civil sí que se la aplican los mareros???,Para cuando la pena de muerte???? Porque a la verdadera sociedad civil sí que se la aplican los mareros???,para cuando la pena de muerte porque a la verdadera sociedad civil si que se la aplican los mareros,No Tóxico,0,,Pandilleros/Mareros,NO,NO,NO,106,19,0,0,0,2
1994,X,2026-06-14,USER_1994,Mira hay mira que hay pais del orto pero pocos se fueron tan a la mierda como belgica en el congo!! Te cortaban las manos a los nenes!!,Mira hay mira que hay pais del orto pero pocos se fueron tan a la mierda como belgica en el congo!! Te cortaban las manos a los nenes!!,mira hay mira que hay pais del orto pero pocos se fueron tan a la mierda como belgica en el congo te cortaban las manos a los nenes,Lenguaje Ofensivo,1,Insulto Directo,,NO,NO,SÍ,135,28,0,0,0,1
2302,Facebook,2026-07-21,USER_2302,vos cerra el 0rtito simio cer0te salta muros,vos cerra el 0rtito simio cer0te salta muros,vos cerra el rtito simio cer te salta muros,Discurso de Odio,2,Xenofobia,Salvadoreños,NO,NO,NO,44,8,0,0,0,1
1878,X,2026-07-08,USER_1878,Entendes eso pendejo o se te hace un dibujo ?,Entendes eso pendejo o se te hace un dibujo ?,entendes eso pendejo o se te hace un dibujo,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,SÍ,NO,SÍ,45,10,0,0,0,1
1485,Facebook,2026-07-26,USER_1485,Pinches pendejos mejor coman mierda,Pinches pendejos mejor coman mierda,pinches pendejos mejor coman mierda,Lenguaje Ofensivo,1,Insulto Directo,,NO,NO,SÍ,35,5,0,0,0,3
1487,Facebook,2026-07-26,USER_1487,Aesos pendejos les ace falta qué los folle un burro i dejen de ablar pendejadas y pensar tonterías,Aesos pendejos les ace falta qué los folle un burro i dejen de ablar pendejadas y pensar tonterías,aesos pendejos les ace falta que los folle un burro i dejen de ablar pendejadas y pensar tonterias,Lenguaje Ofensivo,1,Insulto Directo,,NO,NO,SÍ,98,18,0,0,0,2
2548,Facebook,2026-07-21,USER_2548,"ya hasta le hizo costra y es que la pobreza no está peleada con la higiene personal ni del hogar, esta no es solo pobre es webona","ya hasta le hizo costra y es que la pobreza no está peleada con la higiene personal ni del hogar, esta no es solo pobre es webona",ya hasta le hizo costra y es que la pobreza no esta peleada con la higiene personal ni del hogar esta no es solo pobre es webona,Discurso de Odio,2,Clasismo,Personas en situación de pobreza,NO,NO,NO,129,27,0,0,0,1
3004,X,2026-06-21,USER_3004,Que negros de mierda hermano,Que negros de mierda hermano,que negros de mierda hermano,Discurso de Odio,2,Racismo,Personas negras o racializadas,NO,NO,NO,28,5,0,0,0,2
1806,X,2026-06-07,USER_1806,Muy patéticos tirarle mierda a la selección por chimbadas que se han hecho toda la vida. DIMinuto como el equipo.,Muy patéticos tirarle mierda a la selección por chimbadas que se han hecho toda la vida. DIMinuto como el equipo.,muy pateticos tirarle mierda a la seleccion por chimbadas que se han hecho toda la vida diminuto como el equipo,Lenguaje Ofensivo,1,Insulto Directo,,NO,NO,NO,113,20,0,0,0,2
837,Facebook,2026-07-19,USER_837,AMI EN LO PERSONAL ME DAN LÁSTIMA LOS ANIMALITOS ESTOS CAMPESINOS MAS BURROS QE LOS PROPIOS BURRITO QE EXPONEN ALOS POBRES ANIMALITOS AL PELIGRO OJALA SE ALLA MUERTO ESE TIPEJO BASURA QUE VIENDO COMO ESTA SE PONE A CRUZAR EL RIO IDIOTA DE TIPO POBRE ANIMALITO OJALA SE ALLA SALVADO EL BURRITO Y SE ALLA PELADO ESE IDIOTA DE CAMPESINO TORPE,AMI EN LO PERSONAL ME DAN LÁSTIMA LOS ANIMALITOS ESTOS CAMPESINOS MAS BURROS QE LOS PROPIOS BURRITO QE EXPONEN ALOS POBRES ANIMALITOS AL PELIGRO OJALA SE ALLA MUERTO ESE TIPEJO BASURA QUE VIENDO COMO ESTA SE PONE A CRUZAR EL RIO IDIOTA DE TIPO POBRE ANIMALITO OJALA SE ALLA SALVADO EL BURRITO Y SE ALLA PELADO ESE IDIOTA DE CAMPESINO TORPE,ami en lo personal me dan lastima los animalitos estos campesinos mas burros qe los propios burrito qe exponen alos pobres animalitos al peligro ojala se alla muerto ese tipejo basura que viendo como esta se pone a cruzar el rio idiota de tipo pobre animalito ojala se alla salvado el burrito y se alla pelado ese idiota de campesino torpe,Amenazas/Violencia,3,Deseo de Daño,"Individuo señalado (""ese tipo"", mencionado en el post)",NO,NO,NO,339,61,0,0,0,4
1087,Facebook,2026-06-22,USER_1087,Las queso partido 😎,Las queso partido :cara_sonriendo_con_gafas_de_sol:,las queso partido,No Tóxico,0,,Persona Individual,NO,NO,NO,19,4,1,0,0,0
1099,Facebook,2026-06-29,USER_1099,Un perro menos una tortilla más,Un perro menos una tortilla más,un perro menos una tortilla mas,Lenguaje Ofensivo,1,Tono Agresivo,,SÍ,SÍ,NO,31,6,0,0,0,1
838,Facebook,2026-07-19,USER_838,Poresos los matan. Por. Abusar. De lajente umilde,Poresos los matan. Por. Abusar. De lajente umilde,poresos los matan por abusar de lajente umilde,Amenazas/Violencia,3,Celebración de Violencia,Policías/autoridades señaladas como abusivas,NO,NO,NO,49,8,0,0,0,0
528,Facebook,2026-07-14,USER_528,"Los latinos somos los mas racistas , nunca tomarian un nombre de un jugador africano","Los latinos somos los mas racistas , nunca tomarian un nombre de un jugador africano",los latinos somos los mas racistas nunca tomarian un nombre de un jugador africano,No Tóxico,0,,,NO,NO,NO,84,15,0,0,0,0
697,Facebook,2026-07-14,USER_697,Que bonito resultado.,Que bonito resultado.,que bonito resultado,No Tóxico,0,,,NO,NO,NO,21,3,0,0,0,0
2300,Facebook,2026-07-22,USER_2300,MS= Mono Serote.,MS= Mono Serote.,ms mono serote,Amenazas/Violencia,3,Deshumanización,Salvadoreños,NO,NO,NO,16,3,0,0,0,1
1679,X,2026-06-02,USER_1679,Esta es la periodista de @chilevision @chvnoticias que fue meada en El Salvador?,Esta es la periodista de @usuario @usuario que fue meada en El Salvador?,esta es la periodista de usuario usuario que fue meada en el salvador,Lenguaje Ofensivo,1,Tono Agresivo,Persona Individual,SÍ,NO,SÍ,80,13,0,2,0,0
1246,Facebook,2026-07-14,USER_1246,Les llevó la maldición el vende patria de Francis Castillo.,Les llevó la maldición el vende patria de Francis Castillo.,les llevo la maldicion el vende patria de francis castillo,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,SÍ,NO,NO,59,10,0,0,0,0
132,X,2026-07-13,USER_132,31) Otro día haré una nueva ronda de tuits dedicado al cine salvadoreño de la década de 1950 al presente. Todo el material que he compartido forma parte de un libro que publicaré en 2027. #Oscars2024 #CineSV @EfemeridesSV @historia_ca @elsalvadorcom @ElMundoSV @tcsnoticias,31) Otro día haré una nueva ronda de tuits dedicado al cine salvadoreño de la década de 1950 al presente. Todo el material que he compartido forma parte de un libro que publicaré en 2027. #Oscars2024 #CineSV @usuario @usuario @usuario @usuario @usuario,otro dia hare una nueva ronda de tuits dedicado al cine salvadoreno de la decada de al presente todo el material que he compartido forma parte de un libro que publicare en oscars cinesv usuario usuario usuario usuario usuario,No Tóxico,0,,,NO,NO,NO,273,42,0,5,2,0
1827,X,2026-06-07,USER_1827,No seas idiota pendejo estúpido eres un idiota pendejo estúpido saliste de la cárcel de inmigración más estúpido tú Alvaro hijo de tú changada madre pendejo estúpido era mejor que te hubieran deportado para el salvador al Cecot eres un delincuente pendejo Estúpido,No seas idiota pendejo estúpido eres un idiota pendejo estúpido saliste de la cárcel de inmigración más estúpido tú Alvaro hijo de tú changada madre pendejo estúpido era mejor que te hubieran deportado para el salvador al Cecot eres un delincuente pendejo Estúpido,no seas idiota pendejo estupido eres un idiota pendejo estupido saliste de la carcel de inmigracion mas estupido tu alvaro hijo de tu changada madre pendejo estupido era mejor que te hubieran deportado para el salvador al cecot eres un delincuente pendejo estupido,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,NO,NO,SÍ,264,43,0,0,0,2
3026,X,2026-06-05,USER_3026,"O sea somos racistas, pero somos indios de mierda?? Como es eso??","O sea somos racistas, pero somos indios de mierda?? Como es eso??",o sea somos racistas pero somos indios de mierda como es eso,No Tóxico,0,,Personas latinoamericanas,NO,NO,NO,65,12,0,0,0,2
1013,Facebook,2026-07-24,USER_1013,Primero dios el precidente le ayude a la bb y su mamá para venir a san salvador,Primero dios el precidente le ayude a la bb y su mamá para venir a san salvador,primero dios el precidente le ayude a la bb y su mama para venir a san salvador,No Tóxico,0,,,NO,NO,SÍ,79,17,0,0,0,0
2450,Facebook,2026-07-22,USER_2450,Ya no quiere ser mono,Ya no quiere ser mono,ya no quiere ser mono,Discurso de Odio,2,Racismo,Personas morenas,SI,SI,NO,21,5,0,0,0,0
689,Facebook,2026-07-14,USER_689,España gana,España gana,espana gana,No Tóxico,0,,,NO,NO,NO,11,2,0,0,0,0
1252,Facebook,2026-07-14,USER_1252,Latima q hoy a la gente le gusta pura basura,Latima q hoy a la gente le gusta pura basura,latima q hoy a la gente le gusta pura basura,Lenguaje Ofensivo,1,Palabras Obscenas,Persona Individual,NO,NO,SÍ,44,10,0,0,0,1
957,Facebook,2026-07-24,USER_957,"Esa rata no volverá a ver la luz del día , no selo merece q se pudra en la cárcel","Esa rata no volverá a ver la luz del día , no selo merece q se pudra en la cárcel",esa rata no volvera a ver la luz del dia no selo merece q se pudra en la carcel,Amenazas/Violencia,3,Deseo de Daño,Individuo,NO,NO,NO,81,20,0,0,0,1
2453,Facebook,2026-07-21,USER_2453,Es mas ?? ??,Es mas ?? ??,es mas,No Tóxico,0,,Personas morenas,NO,NO,NO,12,4,0,0,0,0
2899,X,2026-07-14,USER_2899,Yo no quiero inmigrantes de mierda En especial europeos corruptos y cobardes que no saben lo que es trabajar y defender a tu pais... Son como ratas que saltan cuando el barco se hunde Gente asi no aporta nada bueno a un pais,Yo no quiero inmigrantes de mierda En especial europeos corruptos y cobardes que no saben lo que es trabajar y defender a tu pais... Son como ratas que saltan cuando el barco se hunde Gente asi no aporta nada bueno a un pais,yo no quiero inmigrantes de mierda en especial europeos corruptos y cobardes que no saben lo que es trabajar y defender a tu pais son como ratas que saltan cuando el barco se hunde gente asi no aporta nada bueno a un pais,Discurso de Odio,2,Xenofobia,Personas inmigrantes,NO,NO,NO,224,43,0,0,0,2
750,Facebook,2026-07-14,USER_750,Gracias por salvar a los animalitos qué culpa tienen de todo esto criaturita,Gracias por salvar a los animalitos qué culpa tienen de todo esto criaturita,gracias por salvar a los animalitos que culpa tienen de todo esto criaturita,No Tóxico,0,,,NO,NO,NO,76,13,0,0,0,0
1451,Facebook,2026-06-14,USER_1451,Ya hasta te habías tardado viejo Qlero 🤣🤣🤣,Ya hasta te habías tardado viejo Qlero :cara_revolviéndose_de_la_risa: :cara_revolviéndose_de_la_risa: :cara_revolviéndose_de_la_risa:,ya hasta te habias tardado viejo qlero,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,SÍ,NO,SÍ,42,8,3,0,0,0
1696,X,2026-06-02,USER_1696,"Exactamente igual que el hijo de puta de Hugo Chávez, bukele es la misma mierda, porque viene del fmln pero este salio mucho peor sin ninguna duda, proteger la información de gasto publico, pero que mierda es esta???? jamas había pasado eso en EL SALVADOR!!!","Exactamente igual que el hijo de puta de Hugo Chávez, bukele es la misma mierda, porque viene del fmln pero este salio mucho peor sin ninguna duda, proteger la información de gasto publico, pero que mierda es esta???? jamas había pasado eso en EL SALVADOR!!!",exactamente igual que el hijo de puta de hugo chavez bukele es la misma mierda porque viene del fmln pero este salio mucho peor sin ninguna duda proteger la informacion de gasto publico pero que mierda es esta jamas habia pasado eso en el salvador,Lenguaje Ofensivo,1,Insulto Directo,Funcionarios Públicos,NO,NO,SÍ,258,45,0,0,0,3
2786,X,2026-07-01,USER_2786,Como si fueran dueños del estadio los gitanos de mierda,Como si fueran dueños del estadio los gitanos de mierda,como si fueran duenos del estadio los gitanos de mierda,Discurso de Odio,2,Racismo,Personas gitanas,NO,NO,NO,55,10,0,0,0,1
2059,X,2026-06-14,USER_2059,Mostra el video negro de mierda,Mostra el video negro de mierda,mostra el video negro de mierda,Discurso de Odio,2,Racismo,Persona Individual,NO,NO,NO,31,6,0,0,0,2
1623,X,2026-05-30,USER_1623,"Ojalá te fueras vos, inutil , corrupto y bueno para nada... Cobrar por no hacer nada también es robar. Maceta.","Ojalá te fueras vos, inutil , corrupto y bueno para nada... Cobrar por no hacer nada también es robar. Maceta.",ojala te fueras vos inutil corrupto y bueno para nada cobrar por no hacer nada tambien es robar maceta,Lenguaje Ofensivo,1,Insulto Directo,Funcionarios Públicos,NO,NO,SÍ,110,20,0,0,0,0
2050,X,2026-06-14,USER_2050,"zarpada en kukatrap, dólar moneda global. QUE CARAJOS ESTAS VENDIENDO IMBECIL","zarpada en kukatrap, dólar moneda global. QUE CARAJOS ESTAS VENDIENDO IMBECIL",zarpada en kukatrap dolar moneda global que carajos estas vendiendo imbecil,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,NO,NO,SÍ,77,11,0,0,0,1
763,Facebook,2026-07-16,USER_763,Al cecote para que les valla hacer comida Nayib Bukele PNC,Al cecote para que les valla hacer comida Nayib Bukele PNC,al cecote para que les valla hacer comida nayib bukele pnc,No Tóxico,0,,Pandilleros/Mareros,NO,NO,NO,58,11,0,0,0,0
439,X,2026-07-14,USER_439,Ya basta de derechos humanos cerotes!! El unico marero bueno es el muerto!,Ya basta de derechos humanos cerotes!! El unico marero bueno es el muerto!,ya basta de derechos humanos cerotes el unico marero bueno es el muerto,Amenazas/Violencia,3,Incitación a la Violencia,Pandilleros/Mareros,NO,NO,NO,74,13,0,0,0,3
2962,X,2026-07-02,USER_2962,Banda de venezolanos de mierda hay q darlos de baja ya !,Banda de venezolanos de mierda hay q darlos de baja ya !,banda de venezolanos de mierda hay q darlos de baja ya,Amenazas/Violencia,3,Incitación a la Violencia,Personas inmigrantes,NO,NO,NO,56,12,0,0,0,1
2164,Facebook,2026-07-06,USER_2164,Joel Ohlin Chile existe?,Joel Ohlin Chile existe?,joel ohlin chile existe,No Tóxico,0,,Personas argentinas,SI,SI,NO,24,4,0,0,0,0
1624,X,2026-05-30,USER_1624,"Come mierda vos cerote vos no servis pa ni mierda y esos 6,000 que te pagan cuesta ganarlo para que vos no hagas ni mierda.","Come mierda vos cerote vos no servis pa ni mierda y esos 6,000 que te pagan cuesta ganarlo para que vos no hagas ni mierda.",come mierda vos cerote vos no servis pa ni mierda y esos que te pagan cuesta ganarlo para que vos no hagas ni mierda,Lenguaje Ofensivo,1,Insulto Directo,Funcionarios Públicos,NO,NO,SÍ,123,25,0,0,0,2
